"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","CITY","STRATA","GQ","PERNUM","PERWT","FAMSIZE","SEX","AGE","MARST","FERTYR","RACE","RACED","CITIZEN","SPEAKENG","HCOVANY","EDUC","EDUCD","EMPSTAT","EMPSTATD","FTOTINC"
2021,202101,804808,2021000218087,125.0,2021008048081,4630,130234,1,1,125.0,6,2,45,1,1,2,200,2,4,2,10,101,1,10,186200
2021,202101,804808,2021000218087,125.0,2021008048081,4630,130234,1,2,120.0,6,1,47,1,0,2,200,2,4,2,6,63,1,10,186200
2021,202101,804808,2021000218087,125.0,2021008048081,4630,130234,1,3,103.0,6,2,19,6,1,2,200,1,3,2,6,63,3,30,186200
2021,202101,804808,2021000218087,125.0,2021008048081,4630,130234,1,4,143.0,6,1,9,6,0,2,200,0,3,2,1,16,0,0,186200
2021,202101,804808,2021000218087,125.0,2021008048081,4630,130234,1,5,83.0,6,2,73,5,0,2,200,2,6,2,2,23,3,30,186200
2021,202101,804808,2021000218087,125.0,2021008048081,4630,130234,1,6,103.0,6,2,6,6,0,2,200,1,3,2,1,12,0,0,186200
2021,202101,804831,2021000218914,130.0,2021008048311,4630,130234,1,1,131.0,3,2,66,5,0,2,200,0,3,2,11,114,1,10,122100
2021,202101,804831,2021000218914,130.0,2021008048311,4630,130234,1,2,164.0,3,2,34,4,1,2,200,0,3,2,7,71,1,10,122100
2021,202101,804831,2021000218914,130.0,2021008048311,4630,130234,1,3,156.0,3,2,14,6,0,2,200,0,3,2,2,26,0,0,122100
2021,202101,804872,2021000220142,170.0,2021008048721,4630,130234,1,1,170.0,1,2,68,4,0,2,200,0,3,2,6,65,3,30,80200
2021,202101,804902,2021000221439,104.0,2021008049021,4630,130134,1,1,105.0,1,2,52,4,0,8,845,0,3,2,10,101,1,10,139000
2021,202101,804919,2021000222107,139.0,2021008049191,4630,130134,1,1,139.0,2,1,54,3,0,7,700,2,4,2,6,63,2,20,38200
2021,202101,804919,2021000222107,139.0,2021008049191,4630,130134,1,2,145.0,2,1,57,6,0,7,700,2,5,1,10,101,1,10,38200
2021,202101,804966,2021000224268,211.0,2021008049661,4630,130134,1,1,211.0,1,1,44,6,0,2,200,2,4,2,10,101,1,10,50000
2021,202101,804977,2021000224811,208.0,2021008049771,4630,130134,1,1,208.0,4,1,21,6,0,2,200,0,4,2,7,71,2,20,87000
2021,202101,804977,2021000224811,208.0,2021008049771,4630,130134,1,2,313.0,4,2,20,6,1,2,200,0,4,2,7,71,3,30,87000
2021,202101,804977,2021000224811,208.0,2021008049771,4630,130134,1,3,192.0,4,1,60,4,0,2,200,2,5,1,6,61,1,10,87000
2021,202101,804977,2021000224811,208.0,2021008049771,4630,130134,1,4,174.0,4,2,55,4,0,2,200,3,5,2,6,61,1,10,87000
2021,202101,805049,2021000227588,64.0,2021008050491,4630,130134,1,1,64.0,3,1,66,1,0,7,700,3,1,2,0,2,1,10,49000
2021,202101,805049,2021000227588,64.0,2021008050491,4630,130134,1,2,77.0,3,2,36,1,1,7,700,3,3,1,6,63,3,30,49000
2021,202101,805049,2021000227588,64.0,2021008050491,4630,130134,1,3,82.0,3,1,10,6,0,7,700,3,4,2,1,17,0,0,49000
2021,202101,805049,2021000227588,64.0,2021008050491,4630,130134,1,4,69.0,2,2,26,6,1,7,700,0,3,2,11,114,1,10,30000
2021,202101,805049,2021000227588,64.0,2021008050491,4630,130134,1,5,138.0,2,2,3,6,0,7,700,0,0,2,0,2,0,0,30000
2021,202101,805100,2021000229231,43.0,2021008051001,4630,130234,1,1,43.0,1,2,77,5,0,2,200,0,3,2,11,114,3,30,11300
2021,202101,805140,2021000230990,155.0,2021008051401,4630,130234,1,1,155.0,1,2,86,5,0,2,200,0,3,2,11,114,3,30,4300
2021,202101,805153,2021000231342,130.0,2021008051531,4630,130134,1,1,130.0,1,2,32,6,1,7,700,0,4,2,7,71,1,10,42000
2021,202101,805164,2021000231714,121.0,2021008051641,4630,130234,1,1,121.0,3,2,50,6,1,7,700,2,6,2,2,26,1,10,92180
2021,202101,805164,2021000231714,121.0,2021008051641,4630,130234,1,2,117.0,3,2,20,6,1,7,700,0,4,2,7,71,1,10,92180
2021,202101,805164,2021000231714,121.0,2021008051641,4630,130234,1,3,114.0,3,2,18,6,1,7,700,0,6,2,6,63,3,30,92180
2021,202101,805206,2021000233648,194.0,2021008052061,4630,130134,1,1,193.0,1,1,38,6,0,7,700,3,6,1,2,23,1,10,40000
2021,202101,805206,2021000233648,194.0,2021008052061,4630,130134,1,2,176.0,1,1,48,4,0,7,700,3,6,1,2,23,1,10,40000
2021,202101,805209,2021000233787,175.0,2021008052091,4630,130234,1,1,176.0,4,2,46,4,1,2,200,0,3,2,6,65,1,10,44900
2021,202101,805209,2021000233787,175.0,2021008052091,4630,130234,1,2,159.0,4,1,25,6,0,2,200,0,3,2,6,63,1,10,44900
2021,202101,805209,2021000233787,175.0,2021008052091,4630,130234,1,3,117.0,4,1,19,6,0,2,200,0,3,2,6,63,1,10,44900
2021,202101,805209,2021000233787,175.0,2021008052091,4630,130234,1,4,158.0,4,1,47,6,0,2,200,0,3,2,6,64,3,30,44900
2021,202101,805215,2021000234033,64.0,2021008052151,4630,130134,1,1,63.0,4,1,40,1,0,8,826,3,4,1,7,71,1,10,71000
2021,202101,805215,2021000234033,64.0,2021008052151,4630,130134,1,2,64.0,4,2,40,1,1,8,826,3,6,1,6,64,1,10,71000
2021,202101,805215,2021000234033,64.0,2021008052151,4630,130134,1,3,55.0,4,2,13,6,0,1,100,0,4,2,2,25,0,0,71000
2021,202101,805215,2021000234033,64.0,2021008052151,4630,130134,1,4,68.0,4,1,11,6,0,1,100,0,4,2,2,22,0,0,71000
2021,202101,805316,2021000237919,245.0,2021008053161,4630,130134,1,1,245.0,2,2,41,6,1,2,200,0,3,2,6,63,2,20,31200
2021,202101,805316,2021000237919,245.0,2021008053161,4630,130134,1,2,266.0,2,1,19,6,0,2,200,0,3,2,6,63,3,30,31200
2021,202101,805339,2021000238605,134.0,2021008053391,4630,130234,1,1,134.0,2,2,66,6,0,2,200,0,3,2,6,63,1,10,58000
2021,202101,805339,2021000238605,134.0,2021008053391,4630,130234,1,2,184.0,2,1,33,6,0,2,200,0,3,2,6,63,1,10,58000
2021,202101,805561,2021000247141,106.0,2021008055611,4630,130134,1,1,107.0,2,2,28,6,1,4,400,3,4,2,11,114,1,10,57000
2021,202101,805561,2021000247141,106.0,2021008055611,4630,130134,1,2,126.0,2,1,29,6,0,8,841,0,3,1,10,101,1,10,57000
2021,202101,805565,2021000247305,131.0,2021008055651,4630,130134,1,1,132.0,1,1,42,4,0,1,100,0,4,2,6,63,1,10,100000
2021,202101,805584,2021000248241,254.0,2021008055841,4630,130134,1,1,254.0,1,2,44,6,1,2,200,0,3,2,6,63,2,20,16500
2021,202101,805711,2021000253172,183.0,2021008057111,4630,130234,1,1,183.0,2,1,56,2,0,2,200,0,3,2,6,63,1,10,34000
2021,202101,805711,2021000253172,183.0,2021008057111,4630,130234,1,2,253.0,2,1,13,6,0,2,200,0,3,2,2,25,0,0,34000
2021,202101,805734,2021000254111,84.0,2021008057341,4630,130234,1,1,84.0,2,2,64,6,0,2,200,0,3,2,4,40,3,30,19200
2021,202101,805734,2021000254111,84.0,2021008057341,4630,130234,1,2,86.0,2,1,19,6,0,2,200,0,3,2,5,50,3,30,19200
2021,202101,805809,2021000257566,95.0,2021008058091,4630,130134,1,1,95.0,3,1,44,1,0,8,826,3,4,2,0,2,1,10,87000
2021,202101,805809,2021000257566,95.0,2021008058091,4630,130134,1,2,94.0,3,2,40,1,1,8,826,3,5,2,0,2,3,30,87000
2021,202101,805809,2021000257566,95.0,2021008058091,4630,130134,1,3,102.0,3,1,12,6,0,1,100,0,4,2,2,23,0,0,87000
2021,202101,805862,2021000260030,96.0,2021008058621,4630,130134,1,1,96.0,2,2,68,3,0,2,200,0,3,2,7,71,1,10,55410
2021,202101,805862,2021000260030,96.0,2021008058621,4630,130134,1,2,128.0,2,1,34,6,0,2,200,0,3,2,10,101,1,10,55410
2021,202101,806038,2021000266638,69.0,2021008060381,4630,130234,1,1,69.0,3,1,55,3,0,2,200,0,3,2,7,71,3,30,26000
2021,202101,806038,2021000266638,69.0,2021008060381,4630,130234,1,2,57.0,3,1,19,6,0,2,200,0,3,2,7,71,3,30,26000
2021,202101,806038,2021000266638,69.0,2021008060381,4630,130234,1,3,114.0,3,1,17,6,0,2,200,0,3,2,5,50,3,30,26000
2021,202101,806042,2021000266836,223.0,2021008060421,4630,130234,1,1,222.0,1,1,76,4,0,8,826,2,4,2,7,71,3,30,9600
2021,202101,806112,2021000269466,322.0,2021008061121,4630,130234,1,1,321.0,1,2,30,6,1,2,200,0,3,2,8,81,1,10,16000
2021,202101,806152,2021000270996,105.0,2021008061521,4630,130134,1,1,104.0,4,2,33,1,1,7,700,3,6,2,6,63,3,30,50000
2021,202101,806152,2021000270996,105.0,2021008061521,4630,130134,1,2,127.0,4,1,42,1,0,7,700,3,6,2,6,63,1,10,50000
2021,202101,806152,2021000270996,105.0,2021008061521,4630,130134,1,3,100.0,4,2,7,6,0,7,700,0,4,2,1,14,0,0,50000
2021,202101,806152,2021000270996,105.0,2021008061521,4630,130134,1,4,99.0,4,2,7,6,0,7,700,0,4,2,1,12,0,0,50000
2021,202101,806229,2021000273901,152.0,2021008062291,4630,130234,1,1,152.0,2,1,51,1,0,2,200,3,4,2,7,71,1,10,66900
2021,202101,806229,2021000273901,152.0,2021008062291,4630,130234,1,2,160.0,2,2,44,1,1,2,200,3,4,2,6,63,1,10,66900
2021,202101,806230,2021000273935,145.0,2021008062301,4630,130234,1,1,145.0,2,1,66,1,0,8,826,0,4,2,8,81,3,30,100800
2021,202101,806230,2021000273935,145.0,2021008062301,4630,130234,1,2,125.0,2,2,67,1,0,8,826,0,4,2,10,101,3,30,100800
2021,202101,806323,2021000277522,89.0,2021008063231,4630,130134,1,1,89.0,4,2,35,1,1,7,700,0,3,2,7,71,1,10,246100
2021,202101,806323,2021000277522,89.0,2021008063231,4630,130134,1,2,96.0,4,1,33,1,0,7,700,0,3,2,7,71,1,10,246100
2021,202101,806323,2021000277522,89.0,2021008063231,4630,130134,1,3,131.0,4,1,5,6,0,7,700,0,3,2,0,2,0,0,246100
2021,202101,806323,2021000277522,89.0,2021008063231,4630,130134,1,4,93.0,4,1,2,6,0,7,700,0,0,2,0,1,0,0,246100
2021,202101,806323,2021000277522,89.0,2021008063231,4630,130134,1,5,95.0,2,2,61,5,0,7,700,0,6,2,6,63,3,30,17600
2021,202101,806323,2021000277522,89.0,2021008063231,4630,130134,1,6,88.0,1,2,41,6,1,7,700,3,6,2,2,23,3,30,0
2021,202101,806323,2021000277522,89.0,2021008063231,4630,130134,1,7,76.0,2,1,20,6,0,7,700,0,4,2,6,63,1,10,17600
2021,202101,806366,2021000279132,137.0,2021008063661,4630,130234,1,1,137.0,6,2,25,2,2,2,200,0,3,2,6,65,1,10,35000
2021,202101,806366,2021000279132,137.0,2021008063661,4630,130234,1,2,124.0,6,1,7,6,0,2,200,0,3,2,1,15,0,0,35000
2021,202101,806366,2021000279132,137.0,2021008063661,4630,130234,1,3,132.0,6,2,3,6,0,2,200,0,0,2,0,2,0,0,35000
2021,202101,806366,2021000279132,137.0,2021008063661,4630,130234,1,4,87.0,6,1,0,6,0,2,200,0,0,2,0,1,0,0,35000
2021,202101,806366,2021000279132,137.0,2021008063661,4630,130234,1,5,131.0,6,2,0,6,0,2,200,0,0,2,0,1,0,0,35000
2021,202101,806366,2021000279132,137.0,2021008063661,4630,130234,1,6,98.0,6,1,35,6,0,2,200,0,3,2,6,63,1,10,35000
2021,202101,806536,2021000286246,125.0,2021008065361,4630,130134,1,1,125.0,2,2,47,1,1,7,700,3,1,1,6,63,1,10,35000
2021,202101,806536,2021000286246,125.0,2021008065361,4630,130134,1,2,149.0,2,1,50,1,0,7,700,3,1,1,6,63,1,10,35000
2021,202101,806589,2021000287890,218.0,2021008065891,4630,130234,1,1,218.0,2,1,37,1,0,2,200,0,3,2,11,114,1,10,230000
2021,202101,806589,2021000287890,218.0,2021008065891,4630,130234,1,2,209.0,2,2,41,1,1,2,200,2,3,2,11,114,1,10,230000
2021,202101,806595,2021000288081,107.0,2021008065951,4630,130234,1,1,107.0,2,2,54,6,0,2,200,0,3,2,6,63,3,30,26000
2021,202101,806595,2021000288081,107.0,2021008065951,4630,130234,1,2,101.0,2,2,81,5,0,2,200,0,3,2,6,63,3,30,26000
2021,202101,806714,2021000293290,214.0,2021008067141,4630,130134,1,1,214.0,2,1,30,1,0,7,700,3,6,1,2,26,1,10,67000
2021,202101,806714,2021000293290,214.0,2021008067141,4630,130134,1,2,142.0,2,2,27,1,1,7,700,3,6,2,6,63,1,10,67000
2021,202101,806751,2021000295076,60.0,2021008067511,4630,130234,1,1,60.0,4,2,56,1,0,2,200,0,3,2,8,81,1,10,117000
2021,202101,806751,2021000295076,60.0,2021008067511,4630,130234,1,2,78.0,4,1,63,1,0,2,200,0,3,2,6,63,1,10,117000
2021,202101,806751,2021000295076,60.0,2021008067511,4630,130234,1,3,76.0,4,2,30,6,1,2,200,0,3,2,6,65,1,10,117000
2021,202101,806751,2021000295076,60.0,2021008067511,4630,130234,1,4,120.0,4,1,17,6,0,2,200,0,3,2,5,50,3,30,117000
2021,202101,806751,2021000295076,60.0,2021008067511,4630,130234,1,5,79.0,1,1,46,6,0,2,200,2,4,2,7,71,1,10,18000
2021,202101,806751,2021000295076,60.0,2021008067511,4630,130234,1,6,81.0,1,1,41,6,0,2,200,0,3,2,6,63,1,10,15000
2021,202101,806771,2021000295819,75.0,2021008067711,4630,130134,1,1,75.0,1,1,74,6,0,7,700,3,5,2,6,63,3,30,9600
2021,202101,806779,2021000296141,297.0,2021008067791,4630,130234,1,1,297.0,4,1,54,1,0,2,200,0,3,2,10,101,1,10,44570
2021,202101,806779,2021000296141,297.0,2021008067791,4630,130234,1,2,316.0,4,2,31,1,1,2,200,3,3,2,6,63,3,30,44570
2021,202101,806779,2021000296141,297.0,2021008067791,4630,130234,1,3,340.0,4,2,17,6,1,2,200,0,3,2,5,50,3,30,44570
2021,202101,806779,2021000296141,297.0,2021008067791,4630,130234,1,4,275.0,4,1,55,4,0,2,200,0,3,2,6,65,3,30,44570
2021,202101,806828,2021000298172,120.0,2021008068281,4630,130234,1,1,119.0,1,2,59,6,0,7,700,2,6,2,6,63,2,20,0
2021,202101,807019,2021000306084,188.0,2021008070191,4630,130234,1,1,188.0,6,1,54,1,0,7,700,0,4,2,6,63,3,30,70500
2021,202101,807019,2021000306084,188.0,2021008070191,4630,130234,1,2,106.0,6,2,45,1,1,7,700,0,4,1,6,63,2,20,70500
2021,202101,807019,2021000306084,188.0,2021008070191,4630,130234,1,3,59.0,6,1,18,6,0,7,700,0,4,2,6,61,1,10,70500
2021,202101,807019,2021000306084,188.0,2021008070191,4630,130234,1,4,201.0,6,1,39,6,0,7,700,0,4,2,10,101,1,10,70500
2021,202101,807019,2021000306084,188.0,2021008070191,4630,130234,1,5,139.0,6,1,72,6,0,7,700,0,3,2,2,25,3,30,70500
2021,202101,807019,2021000306084,188.0,2021008070191,4630,130234,1,6,117.0,6,2,69,6,0,7,700,0,3,2,6,63,3,30,70500
2021,202101,807027,2021000306445,43.0,2021008070271,4630,130134,1,1,42.0,1,2,47,3,1,7,700,2,6,1,11,114,1,10,100000
2021,202101,807043,2021000307000,60.0,2021008070431,4630,130234,1,1,60.0,4,2,37,4,1,9,904,2,4,2,7,71,3,30,29200
2021,202101,807043,2021000307000,60.0,2021008070431,4630,130234,1,2,60.0,4,1,6,6,0,9,904,0,4,2,1,12,0,0,29200
2021,202101,807043,2021000307000,60.0,2021008070431,4630,130234,1,3,50.0,4,2,67,4,0,9,904,3,6,2,10,101,3,30,29200
2021,202101,807043,2021000307000,60.0,2021008070431,4630,130234,1,4,58.0,4,1,66,4,0,9,904,2,5,2,2,23,3,30,29200
2021,202101,807181,2021000312683,90.0,2021008071811,4630,130234,1,1,91.0,1,2,81,5,0,2,200,0,3,2,5,50,3,30,21800
2021,202101,807219,2021000313907,168.0,2021008072191,4630,130234,1,1,167.0,1,1,32,6,0,2,200,0,3,2,6,63,1,10,59000
2021,202101,807292,2021000317943,88.0,2021008072921,4630,130134,1,1,88.0,2,2,73,1,0,2,200,0,3,2,6,63,3,30,51500
2021,202101,807292,2021000317943,88.0,2021008072921,4630,130134,1,2,63.0,2,1,73,1,0,2,200,0,3,2,4,40,3,30,51500
2021,202101,807339,2021000319883,74.0,2021008073391,4630,130134,1,1,73.0,1,1,87,6,0,1,100,0,3,2,6,63,3,30,33600
2021,202101,807372,2021000321509,159.0,2021008073721,4630,130134,1,1,159.0,2,2,28,6,1,7,700,3,1,1,10,101,1,10,6000
2021,202101,807372,2021000321509,159.0,2021008073721,4630,130134,1,2,300.0,2,1,28,6,0,7,700,3,5,1,6,63,1,10,6000
2021,202101,807395,2021000322622,89.0,2021008073951,4630,130134,1,1,89.0,1,2,90,5,0,1,100,2,4,2,10,101,3,30,185200
2021,202101,807417,2021000323676,372.0,2021008074171,4630,130234,1,1,373.0,4,1,57,1,0,2,200,2,3,2,8,81,1,10,150800
2021,202101,807417,2021000323676,372.0,2021008074171,4630,130234,1,2,318.0,4,2,52,1,0,8,837,0,3,2,6,65,3,30,150800
2021,202101,807417,2021000323676,372.0,2021008074171,4630,130234,1,3,311.0,4,1,24,6,0,2,200,0,3,1,7,71,1,10,150800
2021,202101,807417,2021000323676,372.0,2021008074171,4630,130234,1,4,289.0,4,1,76,2,0,2,200,0,6,2,7,71,3,30,150800
2021,202101,807417,2021000323676,372.0,2021008074171,4630,130234,1,5,311.0,1,1,23,6,0,2,200,0,3,2,10,101,1,10,25400
2021,202101,807420,2021000323727,219.0,2021008074201,4630,130134,1,1,218.0,1,2,95,5,0,2,200,0,3,2,10,101,3,30,78800
2021,202101,807442,2021000324496,137.0,2021008074421,4630,130134,1,1,137.0,3,2,28,6,1,7,700,3,6,1,6,63,3,30,0
2021,202101,807442,2021000324496,137.0,2021008074421,4630,130134,1,2,259.0,3,1,28,6,0,7,700,3,6,1,2,26,1,10,0
2021,202101,807442,2021000324496,137.0,2021008074421,4630,130134,1,3,160.0,3,1,4,6,0,7,700,0,0,2,0,2,0,0,0
2021,202101,807514,2021000327144,264.0,2021008075141,4630,130234,1,1,264.0,1,2,25,6,1,2,200,0,3,2,7,71,3,30,0
2021,202101,807537,2021000328148,132.0,2021008075371,4630,130134,1,1,132.0,4,2,55,1,0,7,700,2,3,2,7,71,1,10,226000
2021,202101,807537,2021000328148,132.0,2021008075371,4630,130134,1,2,142.0,4,1,56,1,0,7,700,2,3,2,6,63,1,10,226000
2021,202101,807537,2021000328148,132.0,2021008075371,4630,130134,1,3,163.0,4,1,31,1,0,7,700,0,3,2,10,101,1,10,226000
2021,202101,807537,2021000328148,132.0,2021008075371,4630,130134,1,4,233.0,4,2,23,1,1,7,700,3,3,2,6,63,3,30,226000
2021,202101,807548,2021000328426,151.0,2021008075481,4630,130234,1,1,151.0,1,2,65,4,0,8,826,2,4,2,6,63,3,30,8400
2021,202101,807562,2021000328928,155.0,2021008075621,4630,130134,1,1,155.0,3,2,47,6,1,7,700,3,6,1,10,101,1,10,61000
2021,202101,807562,2021000328928,155.0,2021008075621,4630,130134,1,2,178.0,3,1,23,6,0,7,700,3,4,1,6,63,1,10,61000
2021,202101,807562,2021000328928,155.0,2021008075621,4630,130134,1,3,179.0,3,1,22,6,0,7,700,3,4,1,6,63,1,10,61000
2021,202101,807582,2021000329519,506.0,2021008075821,4630,130234,1,1,506.0,2,2,41,6,1,2,200,0,3,2,10,101,1,10,31200
2021,202101,807582,2021000329519,506.0,2021008075821,4630,130234,1,2,410.0,2,2,54,6,0,2,200,0,3,2,8,81,1,10,31200
2021,202101,807619,2021000331527,86.0,2021008076191,4630,130134,1,1,86.0,2,1,70,1,0,8,826,2,4,2,6,64,3,30,172400
2021,202101,807619,2021000331527,86.0,2021008076191,4630,130134,1,2,113.0,2,2,63,1,0,8,826,2,4,2,11,114,3,30,172400
2021,202101,807639,2021000332392,92.0,2021008076391,4630,130234,1,1,92.0,3,2,32,6,1,2,200,0,3,2,7,71,1,10,70000
2021,202101,807639,2021000332392,92.0,2021008076391,4630,130234,1,2,120.0,3,1,9,6,0,2,200,0,3,2,1,16,0,0,70000
2021,202101,807639,2021000332392,92.0,2021008076391,4630,130234,1,3,118.0,3,1,8,6,0,2,200,0,3,2,1,15,0,0,70000
2021,202101,807658,2021000333306,78.0,2021008076581,4630,130134,1,1,78.0,4,2,31,6,1,7,700,0,4,2,6,63,3,30,2200
2021,202101,807658,2021000333306,78.0,2021008076581,4630,130134,1,2,74.0,4,2,13,6,0,7,700,0,5,2,2,25,0,0,2200
2021,202101,807658,2021000333306,78.0,2021008076581,4630,130134,1,3,73.0,4,1,11,6,0,7,700,0,3,2,1,17,0,0,2200
2021,202101,807658,2021000333306,78.0,2021008076581,4630,130134,1,4,74.0,4,2,9,6,0,7,700,0,3,2,1,16,0,0,2200
2021,202101,807658,2021000333306,78.0,2021008076581,4630,130134,1,5,92.0,1,1,32,6,0,7,700,0,4,1,3,30,3,30,87600
2021,202101,807664,2021000333519,424.0,2021008076641,4630,130234,1,1,424.0,2,1,32,6,0,8,826,3,4,2,7,71,3,30,0
2021,202101,807664,2021000333519,424.0,2021008076641,4630,130234,1,2,346.0,2,2,6,6,0,8,826,0,4,2,1,12,0,0,0
2021,202101,807745,2021000336783,65.0,2021008077451,4630,130134,1,1,65.0,2,1,76,1,0,1,100,3,6,2,0,2,3,30,22850
2021,202101,807745,2021000336783,65.0,2021008077451,4630,130134,1,2,87.0,2,2,77,1,0,1,100,3,1,2,0,2,3,30,22850
2021,202101,807779,2021000337832,112.0,2021008077791,4630,130134,1,1,112.0,2,1,22,1,0,7,700,2,4,2,7,71,1,10,45800
2021,202101,807779,2021000337832,112.0,2021008077791,4630,130134,1,2,133.0,2,2,24,1,1,7,700,3,5,2,6,63,3,30,45800
2021,202101,807790,2021000338275,126.0,2021008077901,4630,130134,1,1,125.0,2,2,46,3,1,7,700,2,6,2,7,71,1,10,18000
2021,202101,807790,2021000338275,126.0,2021008077901,4630,130134,1,2,114.0,2,2,16,6,1,7,700,2,4,2,4,40,3,30,18000
2021,202101,807799,2021000338753,80.0,2021008077991,4630,130234,1,1,81.0,3,1,37,1,0,1,100,0,3,2,6,63,1,10,79500
2021,202101,807799,2021000338753,80.0,2021008077991,4630,130234,1,2,102.0,3,2,35,1,1,2,200,2,4,2,6,65,2,20,79500
2021,202101,807799,2021000338753,80.0,2021008077991,4630,130234,1,3,89.0,3,1,1,6,0,2,200,0,0,2,0,1,0,0,79500
2021,202101,807858,2021000341645,78.0,2021008078581,4630,130134,1,1,77.0,3,1,55,1,0,1,100,3,6,2,2,23,3,30,66900
2021,202101,807858,2021000341645,78.0,2021008078581,4630,130134,1,2,80.0,3,2,51,1,0,1,100,3,6,2,6,61,3,30,66900
2021,202101,807858,2021000341645,78.0,2021008078581,4630,130134,1,3,111.0,3,2,23,6,1,1,100,0,4,2,10,101,1,10,66900
2021,202101,807871,2021000342263,192.0,2021008078711,4630,130134,1,1,192.0,1,2,72,5,0,8,826,2,4,2,5,50,3,30,12500
2021,202101,807897,2021000343414,120.0,2021008078971,4630,130234,1,1,119.0,4,2,54,4,0,2,200,3,4,2,6,63,1,10,49000
2021,202101,807897,2021000343414,120.0,2021008078971,4630,130234,1,2,157.0,4,1,27,6,0,2,200,0,3,2,8,81,2,20,49000
2021,202101,807897,2021000343414,120.0,2021008078971,4630,130234,1,3,216.0,4,2,25,6,1,2,200,0,3,2,6,63,1,10,49000
2021,202101,807897,2021000343414,120.0,2021008078971,4630,130234,1,4,144.0,4,2,14,6,0,2,200,0,3,2,3,30,0,0,49000
2021,202101,807964,2021000345998,334.0,2021008079641,4630,130134,1,1,334.0,5,1,51,1,0,7,700,0,3,2,10,101,1,10,95000
2021,202101,807964,2021000345998,334.0,2021008079641,4630,130134,1,2,231.0,5,2,42,1,2,7,700,0,4,2,10,101,3,30,95000
2021,202101,807964,2021000345998,334.0,2021008079641,4630,130134,1,3,245.0,5,1,12,6,0,7,700,0,3,2,2,25,0,0,95000
2021,202101,807964,2021000345998,334.0,2021008079641,4630,130134,1,4,246.0,5,1,10,6,0,7,700,0,3,2,1,17,0,0,95000
2021,202101,807964,2021000345998,334.0,2021008079641,4630,130134,1,5,245.0,5,1,8,6,0,7,700,0,3,2,1,15,0,0,95000
2021,202101,807983,2021000346565,63.0,2021008079831,4630,130234,1,1,63.0,2,1,58,1,0,2,200,0,3,2,6,61,1,10,99000
2021,202101,807983,2021000346565,63.0,2021008079831,4630,130234,1,2,55.0,2,2,69,1,0,2,200,0,3,2,1,17,1,10,99000
2021,202101,807984,2021000346619,263.0,2021008079841,4630,130134,1,1,263.0,1,1,60,2,0,2,200,0,3,2,6,63,1,10,50000
2021,202101,808009,2021000347432,126.0,2021008080091,4630,130134,1,1,127.0,2,1,53,1,0,8,826,0,4,2,8,81,1,10,122100
2021,202101,808009,2021000347432,126.0,2021008080091,4630,130134,1,2,94.0,2,2,55,1,0,9,904,0,4,2,6,63,3,30,122100
2021,202101,808083,2021000350494,229.0,2021008080831,4630,130134,1,1,229.0,2,1,61,1,0,1,100,2,5,2,2,26,3,30,70000
2021,202101,808083,2021000350494,229.0,2021008080831,4630,130134,1,2,231.0,2,2,61,1,0,1,100,3,6,2,1,17,3,30,70000
2021,202101,808157,2021000354176,200.0,2021008081571,4630,130134,1,1,200.0,6,1,54,1,0,7,700,2,6,2,10,101,1,10,161000
2021,202101,808157,2021000354176,200.0,2021008081571,4630,130134,1,2,98.0,6,2,45,1,1,7,700,2,6,2,7,71,1,10,161000
2021,202101,808157,2021000354176,200.0,2021008081571,4630,130134,1,3,125.0,6,2,27,6,1,7,700,2,4,2,8,81,1,10,161000
2021,202101,808157,2021000354176,200.0,2021008081571,4630,130134,1,4,147.0,6,2,23,6,1,7,700,2,4,2,10,101,1,10,161000
2021,202101,808157,2021000354176,200.0,2021008081571,4630,130134,1,5,126.0,6,2,18,6,1,7,700,0,4,2,6,63,3,30,161000
2021,202101,808157,2021000354176,200.0,2021008081571,4630,130134,1,6,151.0,6,2,9,6,0,7,700,2,4,2,1,15,0,0,161000
2021,202101,808355,2021000362651,85.0,2021008083551,4630,130234,1,1,85.0,1,2,70,3,0,2,200,0,4,2,7,71,3,30,10100
2021,202101,808397,2021000364226,109.0,2021008083971,4630,130134,1,1,109.0,1,1,63,6,0,1,100,0,3,2,11,115,2,20,9600
2021,202101,808398,2021000364251,88.0,2021008083981,4630,130134,1,1,88.0,2,2,58,1,0,1,100,2,5,1,0,2,3,30,1400
2021,202101,808398,2021000364251,88.0,2021008083981,4630,130134,1,2,84.0,2,1,61,1,0,1,100,2,6,2,6,63,3,30,1400
2021,202101,808452,2021000365941,49.0,2021008084521,4630,130134,1,1,50.0,2,1,72,1,0,2,200,0,3,2,7,71,3,30,58510
2021,202101,808452,2021000365941,49.0,2021008084521,4630,130134,1,2,68.0,2,2,67,1,0,2,200,0,3,2,6,63,1,10,58510
2021,202101,808480,2021000367074,145.0,2021008084801,4630,130134,1,1,145.0,1,1,28,6,0,1,100,0,3,2,6,63,2,20,20300
2021,202101,808480,2021000367074,145.0,2021008084801,4630,130134,1,2,145.0,1,1,29,6,0,1,100,0,3,1,6,63,1,10,63000
2021,202101,808810,2021000380053,35.0,2021008088101,4630,130234,1,1,35.0,1,2,66,6,0,2,200,2,4,2,10,101,1,10,22200
